CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST002705,Male,75,1,Yes,Yes,63,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Mailed Check,74.41,4714.14,1,1,No
CUST002706,Male,61,1,No,No,54,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,One year,Electronic Check,45.69,2520.53,4,3,No
CUST002707,Male,69,1,Yes,No,3,No,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Bank Transfer,55.21,180.34,3,3,Yes
CUST002708,Female,37,0,Yes,Yes,24,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Electronic Check,57.35,1320.9,2,1,Yes
CUST002709,Male,54,0,No,No,21,No,Fiber Optic,Yes,Yes,No,No,No,No,One year,Credit Card,95.77,2030.76,3,4,No
CUST002710,Female,18,0,Yes,Yes,8,No,Cable,Yes,Yes,No,Yes,Yes,Yes,One year,Electronic Check,27.54,279.52,0,4,No
CUST002711,Male,53,0,Yes,No,7,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,One year,Credit Card,47.41,317.63,2,4,Yes
CUST002712,Female,76,1,No,No,71,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,One year,Mailed Check,34.69,2449.92,0,4,No
CUST002713,Female,19,0,Yes,No,52,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Bank Transfer,81.53,4222.07,0,5,No
CUST002714,Male,39,0,Yes,Yes,4,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Two year,Bank Transfer,44.02,212.08,0,5,No
CUST002715,Male,67,1,Yes,Yes,36,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Electronic Check,68.55,2499.28,2,5,Yes
CUST002716,Male,57,0,No,No,39,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Electronic Check,32.95,1341.94,0,4,No
CUST002717,Male,41,0,Yes,Yes,42,No,Cable,Yes,Yes,No,No,No,Yes,Two year,Bank Transfer,43.48,1772.45,0,5,No
CUST002718,Male,43,0,Yes,No,71,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,Bank Transfer,101.71,7263.82,1,3,No
CUST002719,Female,33,0,No,No,40,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic Check,53.16,2091.3,1,5,Yes
CUST002720,Male,25,0,Yes,No,0,Yes,Cable,Yes,Yes,No,Yes,No,Yes,One year,Electronic Check,41.72,9.22,1,3,No
CUST002721,Female,52,0,Yes,No,66,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Bank Transfer,77.24,5127.22,3,4,No
CUST002722,Male,79,1,Yes,No,55,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,1042.24,2,3,No
CUST002723,Female,28,0,Yes,No,4,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Mailed Check,82.13,376.91,1,5,Yes
CUST002724,Male,72,1,No,No,27,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,28.06,761.49,1,2,Yes
CUST002725,Female,53,0,No,No,37,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,101.04,3752.94,1,1,Yes
CUST002726,Male,39,0,No,No,56,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Electronic Check,43.1,2355.16,2,3,No
CUST002727,Female,59,0,No,No,21,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,55.47,1163.9,1,1,Yes
CUST002728,Male,20,0,Yes,Yes,52,No,Cable,No,Yes,No,Yes,No,No,Month-to-month,Credit Card,48.46,2550.58,1,2,Yes
CUST002729,Male,34,0,No,No,42,No,Cable,Yes,Yes,No,Yes,Yes,No,Month-to-month,Mailed Check,54.21,2289.14,0,1,Yes
CUST002730,Female,36,0,Yes,Yes,32,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,48.87,1559.8,1,5,No
CUST002731,Male,57,0,No,No,13,No,Cable,No,Yes,Yes,No,Yes,Yes,Two year,Credit Card,40.46,577.57,1,3,No
CUST002732,Male,29,0,No,No,9,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,One year,Bank Transfer,67.95,568.91,2,3,Yes
CUST002733,Male,32,0,Yes,No,39,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic Check,43.42,1726.66,0,2,No
CUST002734,Female,48,0,Yes,No,40,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two year,Mailed Check,58.7,2321.7,0,3,No
CUST002735,Female,71,1,Yes,Yes,11,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Bank Transfer,76.96,795.58,2,5,Yes
CUST002736,Female,61,1,No,No,57,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,27.3,1588.01,3,5,Yes
CUST002737,Male,75,1,Yes,No,3,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Mailed Check,74.31,220.24,0,4,Yes
CUST002738,Male,26,0,No,No,0,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,20.0,0.0,0,2,Yes
CUST002739,Male,67,1,Yes,Yes,0,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-month,Mailed Check,92.38,0.0,2,3,Yes
CUST002740,Male,18,0,No,No,33,Yes,DSL,No,No,No,No,Yes,No,One year,Credit Card,67.68,2195.18,0,1,No
CUST002741,Male,46,0,No,No,33,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Two year,Mailed Check,100.84,3313.93,1,5,Yes
CUST002742,Female,21,0,Yes,Yes,57,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-month,Credit Card,42.09,2437.89,1,5,No
CUST002743,Male,75,1,No,No,59,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One year,Mailed Check,67.03,3979.08,1,5,No
CUST002744,Male,58,0,No,No,71,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Bank Transfer,75.14,5328.39,1,4,Yes
CUST002745,Female,23,0,No,No,68,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Two year,Credit Card,57.05,3908.45,3,4,No
CUST002746,Male,19,0,Yes,No,37,No,Cable,No,No,Yes,No,Yes,No,One year,Mailed Check,35.94,1343.86,2,5,No
CUST002747,Female,48,0,Yes,No,55,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-month,Mailed Check,47.59,2610.25,3,4,Yes
CUST002748,Female,23,0,No,No,56,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Electronic Check,60.3,3434.53,0,1,No
CUST002749,Male,36,0,Yes,No,24,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Bank Transfer,91.08,2188.07,1,2,Yes
CUST002750,Male,53,0,No,No,8,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One year,Credit Card,86.55,731.6,0,1,Yes
CUST002751,Female,75,1,No,No,50,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Two year,Credit Card,38.09,1959.82,1,2,No
CUST002752,Male,70,1,Yes,Yes,22,No,Fiber Optic,No,No,No,Yes,No,No,Two year,Mailed Check,62.72,1376.39,1,2,Yes
CUST002753,Female,18,0,No,No,61,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Credit Card,53.04,3215.01,1,3,No
CUST002754,Female,68,1,No,No,24,Yes,DSL,No,No,Yes,No,No,No,One year,Electronic Check,27.17,595.72,0,4,No
CUST002755,Male,66,1,No,No,24,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Two year,Bank Transfer,64.59,1507.78,2,5,No
CUST002756,Male,23,0,No,No,9,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,60.5,544.82,1,2,Yes
CUST002757,Male,26,0,Yes,Yes,12,Yes,Cable,Yes,Yes,No,Yes,No,No,Two year,Mailed Check,44.91,597.03,0,1,No
CUST002758,Female,64,1,Yes,No,7,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Credit Card,65.49,412.65,0,3,Yes
CUST002759,Male,44,0,No,No,30,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Credit Card,51.36,1550.15,3,4,No
CUST002760,Female,56,0,Yes,No,13,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Bank Transfer,104.75,1419.14,0,3,Yes
CUST002761,Female,68,1,Yes,No,26,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,43.57,1085.71,0,1,Yes
CUST002762,Female,65,1,Yes,No,27,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,49.64,1284.28,0,1,Yes
CUST002763,Male,30,0,No,No,42,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-month,Mailed Check,83.01,3459.57,0,3,Yes
CUST002764,Female,61,1,Yes,Yes,12,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-month,Electronic Check,90.31,1098.93,2,2,Yes
CUST002765,Female,62,1,No,No,9,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,41.29,384.34,2,2,Yes
CUST002766,Male,68,1,No,No,4,No,Cable,No,Yes,Yes,Yes,No,Yes,Month-to-month,Mailed Check,49.61,163.18,0,1,Yes
CUST002767,Female,79,1,No,No,47,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,60.99,2893.27,1,3,No
CUST002768,Female,77,1,Yes,Yes,15,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,31.0,466.76,3,3,Yes
CUST002769,Male,64,1,Yes,No,13,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Mailed Check,78.38,976.47,1,3,No
CUST002770,Male,35,0,Yes,No,34,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,67.02,2231.62,1,4,Yes
CUST002771,Female,74,1,Yes,Yes,12,Yes,Cable,No,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,49.61,654.87,2,5,Yes
CUST002772,Male,76,1,Yes,Yes,11,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,52.76,595.44,2,4,Yes
CUST002773,Male,29,0,Yes,Yes,31,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Electronic Check,51.86,1637.66,3,3,No
CUST002774,Male,38,0,Yes,Yes,7,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Mailed Check,25.91,180.39,0,1,Yes
CUST002775,Male,49,0,No,No,64,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-month,Bank Transfer,75.2,4763.73,0,3,No
CUST002776,Female,28,0,No,No,47,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Credit Card,48.33,2243.25,0,5,No
CUST002777,Male,54,0,Yes,Yes,21,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One year,Credit Card,68.8,1388.73,0,3,No
CUST002778,Male,66,1,Yes,Yes,66,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank Transfer,75.22,5006.5,3,2,Yes
CUST002779,Male,25,0,Yes,Yes,14,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Electronic Check,87.77,1284.52,1,3,Yes
CUST002780,Male,65,1,No,No,17,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,22.47,373.28,0,3,No
CUST002781,Female,57,0,No,No,51,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Mailed Check,66.55,3416.97,4,3,No
CUST002782,Male,46,0,No,No,48,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Two year,Bank Transfer,88.91,4267.57,0,1,No
CUST002783,Male,58,0,Yes,Yes,45,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,65.42,2909.13,4,5,Yes
CUST002784,Male,32,0,Yes,Yes,38,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,37.67,1460.1,1,5,No
CUST002785,Female,37,0,No,No,60,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed Check,78.66,4725.02,1,4,Yes
CUST002786,Male,76,1,No,No,7,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,87.84,641.75,2,3,Yes
CUST002787,Female,52,0,No,No,65,Yes,Cable,No,Yes,No,No,No,No,Two year,Electronic Check,82.7,5358.34,1,4,No
CUST002788,Female,74,1,No,No,8,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,58.74,522.38,1,4,Yes
CUST002789,Female,43,0,No,No,26,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,39.78,1068.58,3,4,Yes
CUST002790,Male,51,0,No,No,68,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Mailed Check,58.59,3976.7,1,5,No
CUST002791,Male,62,1,No,No,47,Yes,Cable,Yes,Yes,No,No,No,No,Two year,Electronic Check,74.91,3559.11,1,3,No
CUST002792,Female,39,0,No,No,45,Yes,DSL,No,Yes,No,No,Yes,No,One year,Bank Transfer,49.67,2215.64,3,2,Yes
CUST002793,Female,22,0,Yes,Yes,2,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,44.31,144.0,1,5,Yes
CUST002794,Female,54,0,No,No,23,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic Check,78.94,1815.39,1,3,Yes
CUST002795,Female,45,0,Yes,No,45,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One year,Electronic Check,78.49,3494.23,3,1,Yes
CUST002796,Female,44,0,No,No,0,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-month,Mailed Check,71.55,0.0,0,4,Yes
CUST002797,Male,46,0,No,No,29,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Electronic Check,50.87,1465.93,1,3,Yes
CUST002798,Male,42,0,No,No,72,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,1395.19,1,4,Yes
CUST002799,Male,22,0,Yes,No,33,Yes,Cable,Yes,No,No,No,Yes,No,Month-to-month,Mailed Check,40.0,1277.25,1,2,Yes
CUST002800,Female,25,0,No,No,46,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-month,Electronic Check,62.76,2940.88,0,2,Yes
CUST002801,Male,29,0,No,No,22,No,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,80.57,1743.0,1,5,No
CUST002802,Male,54,0,No,No,64,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Mailed Check,40.2,2592.92,1,5,No
CUST002803,Male,75,1,Yes,Yes,27,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Two year,Credit Card,67.98,1793.21,1,4,No
CUST002804,Female,35,0,Yes,Yes,5,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Electronic Check,80.75,454.9,1,2,Yes
CUST002805,Female,64,1,No,No,50,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,72.57,3648.94,0,1,Yes
CUST002806,Female,37,0,No,No,4,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One year,Bank Transfer,91.76,330.85,3,4,No
CUST002807,Female,57,0,No,No,21,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,23.94,481.31,0,2,Yes
CUST002808,Male,70,1,No,No,57,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-month,Electronic Check,71.02,4097.51,2,3,Yes
CUST002809,Male,29,0,No,No,30,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,66.56,2018.59,0,2,Yes
CUST002810,Female,43,0,Yes,No,9,Yes,Fiber Optic,No,Yes,No,Yes,No,No,One year,Mailed Check,70.14,687.26,2,4,Yes
CUST002811,Female,41,0,Yes,Yes,51,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,70.03,3517.25,0,2,No
CUST002812,Male,48,0,No,No,24,Yes,Cable,No,Yes,No,No,No,No,One year,Electronic Check,48.49,1168.81,1,1,Yes
CUST002813,Female,44,0,Yes,Yes,47,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,80.04,3776.14,2,5,Yes
CUST002814,Male,46,0,No,No,28,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Two year,Credit Card,92.75,2606.45,5,2,Yes
CUST002815,Female,57,0,No,No,64,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,63.29,3994.13,3,4,Yes
CUST002816,Female,23,0,Yes,No,65,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Credit Card,49.12,3185.31,1,3,No
CUST002817,Male,71,1,Yes,Yes,42,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,36.99,1505.81,1,3,No
CUST002818,Female,27,0,Yes,No,30,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,One year,Mailed Check,59.61,1768.89,1,1,No
CUST002819,Male,43,0,No,No,69,No,Cable,Yes,Yes,Yes,No,No,Yes,Two year,Bank Transfer,91.98,6385.97,1,3,No
CUST002820,Female,43,0,No,No,51,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,77.66,3970.61,0,1,Yes
CUST002821,Female,39,0,Yes,No,51,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,47.93,2504.06,2,1,No
CUST002822,Female,74,1,No,No,58,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Mailed Check,60.73,3495.31,2,3,Yes
CUST002823,Male,61,1,No,No,44,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Two year,Credit Card,66.17,2903.06,2,1,No
CUST002824,Female,66,1,No,No,60,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Electronic Check,128.75,7745.18,1,5,Yes
CUST002825,Female,34,0,Yes,Yes,29,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,51.24,1438.09,3,3,Yes
CUST002826,Male,23,0,No,No,41,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Mailed Check,50.7,2046.33,1,2,No
CUST002827,Male,46,0,No,No,33,Yes,Cable,Yes,Yes,No,No,Yes,No,One year,Credit Card,65.52,2184.88,2,2,Yes
CUST002828,Female,26,0,No,No,69,Yes,Cable,Yes,No,No,No,Yes,No,Month-to-month,Electronic Check,50.17,3492.51,1,5,No
CUST002829,Male,65,1,No,No,54,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,21.26,1126.71,1,4,No
CUST002830,Female,31,0,Yes,No,25,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Credit Card,98.78,2436.68,1,1,Yes
CUST002831,Female,42,0,Yes,Yes,30,No,Cable,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,52.62,1621.35,0,4,No
CUST002832,Female,26,0,No,No,57,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,35.35,1975.31,1,2,Yes
CUST002833,Female,59,0,No,No,13,No,DSL,No,No,No,No,No,Yes,Two year,Electronic Check,62.0,818.9,2,2,Yes
CUST002834,Male,33,0,No,No,44,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,20.0,866.93,4,1,No
CUST002835,Male,63,1,No,No,37,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Electronic Check,71.18,2643.48,1,1,Yes
CUST002836,Male,77,1,No,No,45,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,84.76,3772.03,0,5,No
CUST002837,Male,50,0,No,No,62,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Mailed Check,68.36,4262.75,0,5,Yes
CUST002838,Female,63,1,Yes,Yes,42,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Mailed Check,70.67,2952.65,0,2,No
CUST002839,Female,56,0,No,No,43,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Electronic Check,30.41,1298.63,1,5,No
CUST002840,Male,50,0,No,No,43,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Credit Card,68.82,2983.36,4,5,Yes
CUST002841,Female,23,0,Yes,Yes,28,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,20.0,569.58,1,4,No
CUST002842,Male,37,0,No,No,18,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Electronic Check,65.81,1148.71,1,3,No
CUST002843,Male,42,0,Yes,No,55,No,Cable,No,No,Yes,Yes,Yes,No,One year,Bank Transfer,60.65,3367.74,2,1,No
CUST002844,Female,19,0,Yes,No,36,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,20.0,672.31,0,1,No
CUST002845,Male,49,0,Yes,No,8,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Bank Transfer,71.86,520.25,2,1,Yes
CUST002846,Female,75,1,Yes,No,32,No,Fiber Optic,No,No,Yes,Yes,No,Yes,One year,Electronic Check,99.48,3153.65,1,4,Yes
CUST002847,Female,38,0,No,No,37,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Electronic Check,77.68,2839.02,1,3,No
CUST002848,Male,53,0,No,No,6,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One year,Electronic Check,102.58,579.64,0,5,Yes
CUST002849,Male,77,1,No,No,37,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,29.01,1113.21,0,1,Yes
CUST002850,Male,28,0,No,No,68,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Electronic Check,63.01,4305.7,3,1,No
CUST002851,Male,27,0,Yes,No,7,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,34.16,274.85,2,3,No
CUST002852,Female,33,0,No,No,40,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,95.77,3841.82,0,5,Yes
CUST002853,Male,37,0,Yes,Yes,20,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,43.04,873.66,3,5,Yes
CUST002854,Female,57,0,No,No,24,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two year,Mailed Check,73.44,1729.74,1,2,No
CUST002855,Female,46,0,No,No,23,No,Cable,Yes,Yes,No,No,No,Yes,Month-to-month,Bank Transfer,82.09,1893.81,2,3,No
CUST002856,Male,22,0,Yes,No,3,No,DSL,No,No,No,No,No,Yes,Month-to-month,Bank Transfer,69.07,154.04,0,1,Yes
CUST002857,Female,72,1,Yes,No,70,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,47.76,3372.99,2,5,No
CUST002858,Male,33,0,Yes,No,67,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,55.86,3689.19,2,2,No
CUST002859,Female,29,0,No,No,58,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One year,Mailed Check,78.3,4572.92,1,4,No
CUST002860,Male,31,0,Yes,Yes,27,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-month,Credit Card,75.81,1998.71,0,2,Yes
CUST002861,Female,54,0,Yes,No,46,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,26.54,1179.99,1,5,No
CUST002862,Male,72,1,No,No,41,Yes,Cable,No,No,No,Yes,No,No,Two year,Mailed Check,24.12,1020.22,0,2,No
CUST002863,Female,77,1,No,No,53,No,DSL,No,No,No,No,No,No,Month-to-month,Electronic Check,38.56,2022.27,0,5,Yes
CUST002864,Male,78,1,No,No,46,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,54.68,2560.1,0,3,No
CUST002865,Female,18,0,Yes,Yes,58,No,Fiber Optic,No,Yes,Yes,No,No,No,Two year,Mailed Check,60.63,3482.98,1,2,No
CUST002866,Female,63,1,Yes,Yes,4,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Credit Card,58.99,267.87,0,2,Yes
CUST002867,Female,55,0,No,No,22,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Bank Transfer,60.85,1340.08,0,3,No
CUST002868,Male,58,0,No,No,60,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Credit Card,65.45,3906.78,3,3,No
CUST002869,Female,45,0,Yes,No,8,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,35.99,306.19,1,3,Yes
CUST002870,Male,54,0,Yes,Yes,0,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Mailed Check,31.27,0.0,0,4,No
CUST002871,Male,52,0,Yes,Yes,72,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Two year,Bank Transfer,80.89,5838.12,2,3,No
CUST002872,Female,34,0,No,No,26,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Bank Transfer,39.97,1076.86,2,5,No
CUST002873,Female,38,0,Yes,No,52,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Electronic Check,78.0,4068.75,3,5,Yes
CUST002874,Female,71,1,No,No,47,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,35.27,1676.57,1,1,No
CUST002875,Female,23,0,No,No,51,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Two year,Bank Transfer,72.96,3731.52,2,3,No
CUST002876,Female,49,0,Yes,No,20,Yes,DSL,Yes,No,Yes,No,No,No,One year,Mailed Check,53.99,1126.17,0,5,No
CUST002877,Male,45,0,Yes,Yes,63,No,Cable,Yes,Yes,Yes,No,No,No,One year,Bank Transfer,93.18,5924.52,1,4,Yes
CUST002878,Female,56,0,Yes,No,33,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,42.6,1388.82,1,5,No
CUST002879,Male,55,0,Yes,No,34,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,22.38,774.13,1,2,Yes
CUST002880,Male,35,0,Yes,Yes,12,No,DSL,Yes,No,Yes,Yes,No,No,One year,Mailed Check,37.89,423.48,1,5,No
CUST002881,Male,71,1,Yes,No,5,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,One year,Credit Card,45.75,272.13,0,1,Yes
CUST002882,Male,67,1,No,No,65,No,Cable,No,Yes,Yes,No,Yes,No,Two year,Electronic Check,56.49,3613.63,0,2,Yes
CUST002883,Female,26,0,Yes,Yes,21,Yes,Cable,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,47.53,1056.57,3,1,Yes
CUST002884,Male,54,0,No,No,60,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Month-to-month,Credit Card,82.04,4953.61,1,1,Yes
