CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn,TenureGroup,MonthlyChargeCategory,SupportLevel,AverageMonthlySpend
CUST003229,Male,26,0,No,No,22,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One year,Mailed Check,71.71,1592.85,2,2,No,1-2 Years,Medium,Medium,72.40227272727272
CUST003230,Female,22,0,Yes,No,8,No,DSL,Yes,Yes,Yes,No,No,No,One year,Credit Card,39.3,260.1,3,1,Yes,0-1 Year,Low,Medium,32.5125
CUST003231,Male,49,0,Yes,Yes,11,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic Check,75.85,811.71,2,3,Yes,0-1 Year,High,Medium,73.79181818181819
CUST003232,Female,52,0,No,No,53,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Credit Card,87.5,4676.62,1,2,No,4-6 Years,High,Low,88.23811320754717
CUST003233,Female,28,0,Yes,Yes,1,Yes,Fiber Optic,No,No,No,No,No,No,One year,Bank Transfer,50.04,27.46,3,5,Yes,0-1 Year,Low,Medium,27.46
CUST003234,Male,53,0,No,No,21,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-month,Electronic Check,72.99,1586.69,1,4,Yes,1-2 Years,High,Low,75.55666666666667
CUST003235,Female,34,0,Yes,No,65,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Bank Transfer,62.57,4101.27,1,4,No,4-6 Years,Medium,Low,63.09646153846155
CUST003236,Female,37,0,Yes,No,39,No,Fiber Optic,No,Yes,Yes,No,Yes,No,One year,Mailed Check,92.44,3552.87,1,2,No,2-4 Years,High,Low,91.09923076923077
CUST003237,Male,35,0,Yes,Yes,10,No,Cable,Yes,Yes,Yes,No,No,No,Month-to-month,Credit Card,49.91,546.66,1,5,Yes,0-1 Year,Low,Low,54.666
CUST003238,Male,46,0,Yes,No,26,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,54.1,1365.91,1,4,No,2-4 Years,Medium,Low,52.535000000000004
CUST003239,Male,54,0,Yes,No,27,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Month-to-month,Bank Transfer,58.06,1571.49,0,3,Yes,2-4 Years,Medium,Low,58.20333333333333
CUST003240,Female,20,0,Yes,Yes,46,No,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed Check,54.37,2553.19,1,4,No,2-4 Years,Medium,Low,55.50413043478261
CUST003241,Male,74,1,No,No,59,Yes,Fiber Optic,No,No,No,No,No,Yes,One year,Bank Transfer,71.7,4241.43,1,4,No,4-6 Years,Medium,Low,71.88864406779662
CUST003242,Female,22,0,No,No,4,Yes,Fiber Optic,Yes,No,No,No,No,No,One year,Electronic Check,72.93,246.73,1,2,Yes,0-1 Year,High,Low,61.6825
CUST003243,Female,59,0,Yes,Yes,66,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Credit Card,82.21,5384.04,0,1,Yes,4-6 Years,High,Low,81.57636363636364
CUST003244,Male,74,1,No,No,39,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One year,Mailed Check,60.81,2346.33,1,1,No,2-4 Years,Medium,Low,60.16230769230769
CUST003245,Male,49,0,No,No,61,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Credit Card,86.52,5261.43,0,2,Yes,4-6 Years,High,Low,86.25295081967214
CUST003246,Male,39,0,No,No,20,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Mailed Check,44.61,908.36,2,4,Yes,1-2 Years,Low,Medium,45.418
CUST003247,Male,31,0,No,No,2,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Bank Transfer,61.58,108.16,1,2,Yes,0-1 Year,Medium,Low,54.08
CUST003248,Female,69,1,No,No,50,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One year,Electronic Check,95.94,4792.51,1,2,No,4-6 Years,High,Low,95.8502
CUST003249,Male,36,0,Yes,No,64,No,Cable,No,Yes,Yes,Yes,No,No,Two year,Credit Card,24.45,1568.43,2,3,No,4-6 Years,Low,Medium,24.50671875
CUST003250,Female,20,0,Yes,No,25,No,Cable,Yes,No,Yes,No,Yes,No,Month-to-month,Credit Card,36.02,900.09,2,3,No,2-4 Years,Low,Medium,36.0036
CUST003251,Female,20,0,Yes,Yes,3,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Bank Transfer,59.2,187.88,1,3,No,0-1 Year,Medium,Low,62.626666666666665
CUST003252,Female,65,1,No,No,3,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,101.18,274.77,1,5,Yes,0-1 Year,High,Low,91.58999999999999
CUST003253,Female,47,0,No,No,66,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,61.14,4050.67,1,4,Yes,4-6 Years,Medium,Low,61.37378787878788
CUST003254,Male,61,1,No,No,36,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Bank Transfer,68.39,2480.58,2,5,Yes,2-4 Years,Medium,Medium,68.905
CUST003255,Male,37,0,No,No,64,No,Cable,No,No,No,Yes,No,No,Month-to-month,Mailed Check,32.27,2038.87,0,4,No,4-6 Years,Low,Low,31.85734375
CUST003256,Female,53,0,No,No,56,No,Fiber Optic,Yes,No,No,Yes,No,Yes,One year,Electronic Check,52.87,2912.05,2,4,No,4-6 Years,Medium,Medium,52.00089285714286
CUST003257,Female,55,0,Yes,Yes,47,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,38.2,1771.5,1,5,Yes,2-4 Years,Low,Low,37.691489361702125
CUST003258,Male,58,0,No,No,52,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,79.81,4173.36,3,3,No,4-6 Years,High,Medium,80.25692307692307
CUST003259,Male,35,0,Yes,Yes,8,Yes,Cable,Yes,No,No,No,No,Yes,Two year,Mailed Check,82.58,668.88,0,1,No,0-1 Year,High,Low,83.61
CUST003260,Male,74,1,Yes,No,35,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One year,Electronic Check,82.57,2919.88,4,1,No,2-4 Years,High,High,83.42514285714286
CUST003261,Female,51,0,No,No,59,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One year,Mailed Check,94.12,5500.37,3,2,Yes,4-6 Years,High,Medium,93.22661016949152
CUST003262,Female,58,0,No,No,13,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Credit Card,69.18,923.43,1,5,No,1-2 Years,Medium,Low,71.03307692307692
CUST003263,Female,50,0,Yes,Yes,3,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,23.5,124.02,1,1,Yes,0-1 Year,Low,Low,41.339999999999996
CUST003264,Male,75,1,Yes,No,72,No,Cable,No,Yes,Yes,No,No,Yes,Two year,Credit Card,79.79,5738.97,2,2,Yes,4-6 Years,High,Medium,79.70791666666668
CUST003265,Female,60,1,No,No,16,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Electronic Check,70.0,1101.55,2,4,No,1-2 Years,Medium,Medium,68.846875
CUST003266,Male,43,0,No,No,21,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Electronic Check,85.77,1791.72,2,4,No,1-2 Years,High,Medium,85.32000000000001
CUST003267,Female,26,0,No,No,70,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,70.04,4890.65,0,1,Yes,4-6 Years,Medium,Low,69.86642857142857
CUST003268,Male,70,1,Yes,No,40,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,95.12,3846.76,3,5,Yes,2-4 Years,High,Medium,96.16900000000001
CUST003269,Male,77,1,No,No,67,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,54.97,3673.99,0,4,Yes,4-6 Years,Medium,Low,54.835671641791045
CUST003270,Male,46,0,Yes,Yes,72,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Bank Transfer,71.81,5196.2,1,2,Yes,4-6 Years,Medium,Low,72.16944444444444
CUST003271,Female,40,0,No,No,33,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,One year,Bank Transfer,59.78,1932.58,1,2,No,2-4 Years,Medium,Low,58.5630303030303
CUST003272,Male,30,0,Yes,Yes,57,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Electronic Check,52.92,3004.46,0,1,No,4-6 Years,Medium,Low,52.70982456140351
CUST003273,Male,33,0,No,No,70,No,DSL,No,No,No,No,No,No,Two year,Bank Transfer,66.86,4676.34,2,2,Yes,4-6 Years,Medium,Medium,66.80485714285714
CUST003274,Male,32,0,No,No,42,Yes,Cable,Yes,Yes,No,Yes,No,No,One year,Bank Transfer,59.18,2507.05,0,4,No,2-4 Years,Medium,Low,59.69166666666667
CUST003275,Male,78,1,No,No,13,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,30.63,393.56,2,4,Yes,1-2 Years,Low,Medium,30.273846153846154
CUST003276,Female,20,0,Yes,Yes,69,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Electronic Check,65.33,4504.88,0,1,Yes,4-6 Years,Medium,Low,65.28811594202898
CUST003277,Female,38,0,No,No,57,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Mailed Check,67.08,3817.96,2,3,No,4-6 Years,Medium,Medium,66.98175438596492
CUST003278,Male,62,1,No,No,33,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,44.22,1461.58,1,5,Yes,2-4 Years,Low,Low,44.29030303030303
CUST003279,Male,69,1,No,No,2,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,26.31,110.01,0,1,Yes,0-1 Year,Low,Low,55.005
CUST003280,Male,37,0,No,No,28,Yes,Cable,No,No,Yes,Yes,Yes,Yes,One year,Credit Card,80.92,2266.91,0,1,Yes,2-4 Years,High,Low,80.96107142857143
CUST003281,Male,35,0,Yes,No,47,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One year,Mailed Check,54.24,2573.49,3,5,No,2-4 Years,Medium,Medium,54.75510638297872
CUST003282,Male,47,0,Yes,No,72,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Electronic Check,83.22,6007.33,2,4,No,4-6 Years,High,Medium,83.43513888888889
CUST003283,Female,78,1,No,No,35,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Mailed Check,53.29,1809.84,1,4,No,2-4 Years,Medium,Low,51.709714285714284
CUST003284,Female,65,1,No,No,68,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Credit Card,68.01,4617.52,0,2,Yes,4-6 Years,Medium,Low,67.90470588235294
CUST003285,Male,32,0,Yes,No,58,No,Cable,Yes,No,No,Yes,Yes,Yes,Month-to-month,Mailed Check,43.02,2546.46,0,2,Yes,4-6 Years,Low,Low,43.90448275862069
CUST003286,Male,28,0,No,No,47,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic Check,74.17,3513.38,1,4,No,2-4 Years,High,Low,74.75276595744681
CUST003287,Male,52,0,No,No,29,No,DSL,No,Yes,No,No,No,Yes,One year,Bank Transfer,24.23,691.56,0,3,No,2-4 Years,Low,Low,23.846896551724136
CUST003288,Female,78,1,No,No,38,No,DSL,No,Yes,No,Yes,No,No,One year,Mailed Check,62.05,2309.16,0,3,No,2-4 Years,Medium,Low,60.76736842105263
CUST003289,Male,68,1,Yes,No,51,No,Cable,Yes,No,Yes,No,Yes,Yes,Two year,Electronic Check,53.39,2673.14,1,1,Yes,4-6 Years,Medium,Low,52.41450980392157
CUST003290,Female,72,1,Yes,No,61,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One year,Electronic Check,103.99,6308.32,4,2,Yes,4-6 Years,High,High,103.41508196721311
CUST003291,Male,64,1,Yes,Yes,7,Yes,DSL,No,No,No,No,No,No,One year,Bank Transfer,81.23,600.86,2,4,No,0-1 Year,High,Medium,85.83714285714287
CUST003292,Female,51,0,Yes,Yes,56,No,Cable,Yes,No,No,Yes,No,No,Month-to-month,Mailed Check,27.57,1552.13,3,5,No,4-6 Years,Low,Medium,27.716607142857146
CUST003293,Male,73,1,No,No,16,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Two year,Credit Card,66.17,1036.78,1,5,No,1-2 Years,Medium,Low,64.79875
CUST003294,Male,76,1,No,No,26,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed Check,49.91,1263.73,0,5,No,2-4 Years,Low,Low,48.605000000000004
CUST003295,Male,48,0,Yes,Yes,55,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,1130.71,1,1,Yes,4-6 Years,Low,Low,20.558363636363637
CUST003296,Female,38,0,Yes,No,24,No,Cable,No,Yes,No,Yes,Yes,No,Month-to-month,Electronic Check,75.03,1844.76,0,3,No,1-2 Years,High,Low,76.865
CUST003297,Male,21,0,No,No,16,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Two year,Mailed Check,79.45,1290.22,3,4,No,1-2 Years,High,Medium,80.63875
CUST003298,Male,50,0,Yes,Yes,59,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,90.96,5413.02,5,5,No,4-6 Years,High,High,91.74610169491527
CUST003299,Male,51,0,No,No,33,Yes,Cable,No,No,Yes,No,No,Yes,One year,Electronic Check,76.72,2532.81,1,3,No,2-4 Years,High,Low,76.75181818181818
CUST003300,Male,40,0,No,No,54,No,Fiber Optic,Yes,No,No,No,No,Yes,One year,Electronic Check,79.84,4363.65,1,1,Yes,4-6 Years,High,Low,80.80833333333332
CUST003301,Male,41,0,No,No,59,No,Cable,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,60.15,3529.21,0,2,No,4-6 Years,Medium,Low,59.8171186440678
CUST003302,Male,60,1,Yes,No,15,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,71.61,1079.65,0,3,Yes,1-2 Years,Medium,Low,71.97666666666667
CUST003303,Female,48,0,Yes,Yes,54,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-month,Electronic Check,91.9,4950.68,1,2,Yes,4-6 Years,High,Low,91.67925925925927
CUST003304,Female,57,0,Yes,No,61,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,27.46,1679.0,0,2,Yes,4-6 Years,Low,Low,27.524590163934427
CUST003305,Female,58,0,No,No,36,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One year,Bank Transfer,75.28,2717.33,0,1,No,2-4 Years,High,Low,75.48138888888889
CUST003306,Male,54,0,Yes,Yes,34,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Mailed Check,26.16,922.23,2,5,No,2-4 Years,Low,Medium,27.124411764705883
CUST003307,Male,44,0,Yes,Yes,24,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Credit Card,58.91,1363.49,1,2,Yes,1-2 Years,Medium,Low,56.812083333333334
CUST003308,Male,74,1,No,No,8,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,96.55,775.71,3,5,Yes,0-1 Year,High,Medium,96.96375
CUST003309,Female,39,0,Yes,No,46,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Mailed Check,47.07,2139.52,2,3,No,2-4 Years,Low,Medium,46.51130434782608
CUST003310,Male,68,1,Yes,Yes,24,No,DSL,No,No,No,No,No,No,Month-to-month,Electronic Check,20.0,482.51,0,3,Yes,1-2 Years,Low,Low,20.104583333333334
CUST003311,Male,64,1,No,No,70,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Electronic Check,37.37,2643.02,1,3,Yes,4-6 Years,Low,Low,37.75742857142857
CUST003312,Female,48,0,Yes,No,19,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,24.8,430.62,3,4,No,1-2 Years,Low,Medium,22.664210526315788
CUST003313,Male,52,0,Yes,No,72,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One year,Mailed Check,94.05,6797.89,0,3,No,4-6 Years,High,Low,94.41513888888889
CUST003314,Female,20,0,No,No,52,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,60.3,3162.68,2,2,Yes,4-6 Years,Medium,Medium,60.82076923076923
CUST003315,Male,34,0,Yes,Yes,11,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,61.91,681.01,1,4,No,0-1 Year,Medium,Low,61.91
CUST003316,Male,20,0,Yes,Yes,11,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic Check,52.0,567.98,1,1,Yes,0-1 Year,Low,Low,51.63454545454545
CUST003317,Female,70,1,No,No,65,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Bank Transfer,74.64,4903.66,2,2,Yes,4-6 Years,High,Medium,75.44092307692307
CUST003318,Male,27,0,Yes,Yes,10,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Two year,Mailed Check,95.22,1001.17,0,4,Yes,0-1 Year,High,Low,100.11699999999999
CUST003319,Male,56,0,Yes,Yes,17,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-month,Electronic Check,64.86,1107.33,0,3,No,1-2 Years,Medium,Low,65.1370588235294
CUST003320,Male,34,0,No,No,48,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,61.67,3002.61,1,2,Yes,2-4 Years,Medium,Low,62.554375
CUST003321,Male,42,0,Yes,No,63,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Mailed Check,70.56,4468.65,2,5,No,4-6 Years,Medium,Medium,70.93095238095238
CUST003322,Male,29,0,No,No,71,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Mailed Check,20.33,1409.28,2,3,No,4-6 Years,Low,Medium,19.849014084507044
CUST003323,Male,59,0,Yes,Yes,45,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Credit Card,43.27,2000.4,2,1,Yes,2-4 Years,Low,Medium,44.45333333333333
CUST003324,Female,41,0,No,No,49,No,Fiber Optic,No,No,Yes,No,No,Yes,One year,Electronic Check,41.4,1969.14,0,1,No,4-6 Years,Low,Low,40.1865306122449
CUST003325,Female,50,0,Yes,No,26,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One year,Electronic Check,66.67,1677.49,3,4,No,2-4 Years,Medium,Medium,64.51884615384616
CUST003326,Male,40,0,Yes,Yes,60,No,Fiber Optic,No,No,No,Yes,No,No,One year,Mailed Check,69.47,4205.73,1,2,Yes,4-6 Years,Medium,Low,70.09549999999999
CUST003327,Female,78,1,No,No,7,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-month,Credit Card,82.71,593.38,3,4,Yes,0-1 Year,High,Medium,84.76857142857143
CUST003328,Male,47,0,No,No,4,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,82.05,344.48,1,1,Yes,0-1 Year,High,Low,86.12
CUST003329,Male,19,0,No,No,61,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Credit Card,90.16,5505.3,0,4,No,4-6 Years,High,Low,90.25081967213114
CUST003330,Male,31,0,Yes,No,39,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Mailed Check,57.09,2194.79,0,2,No,2-4 Years,Medium,Low,56.276666666666664
CUST003331,Male,72,1,Yes,Yes,29,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,631.29,2,1,Yes,2-4 Years,Low,Medium,21.768620689655172
CUST003332,Female,68,1,No,No,7,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Two year,Electronic Check,42.22,318.6,3,1,Yes,0-1 Year,Low,Medium,45.51428571428572
CUST003333,Male,31,0,Yes,Yes,34,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One year,Mailed Check,106.05,3650.96,4,4,No,2-4 Years,High,High,107.38117647058823
CUST003334,Female,43,0,No,No,67,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,63.9,4277.41,2,3,No,4-6 Years,Medium,Medium,63.84194029850746
CUST003335,Male,37,0,Yes,Yes,37,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,72.74,2647.89,1,2,No,2-4 Years,High,Low,71.5645945945946
CUST003336,Female,23,0,No,No,22,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One year,Credit Card,50.93,1150.07,1,2,No,1-2 Years,Low,Low,52.27590909090909
CUST003337,Female,74,1,No,No,58,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Credit Card,33.7,1939.6,1,2,No,4-6 Years,Low,Low,33.44137931034483
CUST003338,Female,39,0,Yes,Yes,62,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,48.08,2982.07,2,4,No,4-6 Years,Low,Medium,48.097903225806455
CUST003339,Female,40,0,No,No,55,Yes,Cable,No,No,Yes,Yes,Yes,No,One year,Bank Transfer,46.92,2640.54,0,1,No,4-6 Years,Low,Low,48.00981818181818
CUST003340,Male,58,0,Yes,Yes,39,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Bank Transfer,47.69,1913.63,2,3,No,2-4 Years,Low,Medium,49.0674358974359
CUST003341,Female,20,0,No,No,12,Yes,Cable,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,40.65,515.88,2,4,No,0-1 Year,Low,Medium,42.99
CUST003342,Male,75,1,Yes,No,58,Yes,Cable,Yes,No,No,Yes,No,Yes,Month-to-month,Electronic Check,74.34,4296.63,2,1,Yes,4-6 Years,High,Medium,74.0798275862069
CUST003343,Female,57,0,No,No,51,No,DSL,No,Yes,No,Yes,No,Yes,One year,Electronic Check,64.17,3285.23,0,3,No,4-6 Years,Medium,Low,64.41627450980393
CUST003344,Male,55,0,Yes,No,10,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-month,Credit Card,71.63,670.75,0,2,Yes,0-1 Year,Medium,Low,67.075
CUST003345,Male,69,1,No,No,4,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Electronic Check,80.05,348.66,3,3,Yes,0-1 Year,High,Medium,87.165
CUST003346,Male,31,0,Yes,Yes,50,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One year,Bank Transfer,71.18,3609.65,2,3,No,4-6 Years,Medium,Medium,72.193
CUST003347,Male,53,0,Yes,No,13,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,91.72,1244.25,2,3,Yes,1-2 Years,High,Medium,95.71153846153847
CUST003348,Female,75,1,No,No,57,No,Cable,Yes,No,Yes,No,Yes,No,Month-to-month,Electronic Check,59.05,3328.58,2,3,No,4-6 Years,Medium,Medium,58.39614035087719
CUST003349,Female,66,1,Yes,No,29,Yes,Cable,No,No,No,No,No,No,Month-to-month,Credit Card,61.85,1753.04,0,4,No,2-4 Years,Medium,Low,60.44965517241379
CUST003350,Male,26,0,Yes,Yes,0,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Bank Transfer,102.82,0.0,1,1,Yes,0-1 Year,High,Low,0.0
CUST003351,Female,43,0,No,No,4,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,One year,Bank Transfer,86.89,311.55,1,4,Yes,0-1 Year,High,Low,77.8875
CUST003352,Male,34,0,No,No,66,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-month,Bank Transfer,88.46,5846.22,3,4,Yes,4-6 Years,High,Medium,88.57909090909091
CUST003353,Female,51,0,Yes,Yes,39,Yes,Cable,No,Yes,Yes,Yes,No,No,Month-to-month,Mailed Check,80.63,3161.33,2,1,Yes,2-4 Years,High,Medium,81.05974358974359
CUST003354,Female,34,0,Yes,Yes,66,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Electronic Check,80.45,5351.61,4,2,No,4-6 Years,High,High,81.085
CUST003355,Female,20,0,Yes,No,5,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,92.55,513.07,1,2,Yes,0-1 Year,High,Low,102.614
CUST003356,Male,68,1,Yes,Yes,4,No,DSL,Yes,Yes,No,No,No,No,One year,Credit Card,61.65,235.45,0,3,No,0-1 Year,Medium,Low,58.8625
CUST003357,Male,57,0,No,No,38,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Credit Card,49.72,1900.94,1,4,No,2-4 Years,Low,Low,50.02473684210526
CUST003358,Female,72,1,No,No,62,Yes,Cable,Yes,Yes,No,Yes,No,No,Month-to-month,Credit Card,46.98,2950.38,1,2,No,4-6 Years,Low,Low,47.586774193548386
CUST003359,Male,56,0,Yes,Yes,4,No,Cable,Yes,No,No,No,Yes,No,One year,Bank Transfer,20.0,100.02,1,1,Yes,0-1 Year,Low,Low,25.005
CUST003360,Male,74,1,No,No,33,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,74.82,2526.19,2,1,Yes,2-4 Years,High,Medium,76.55121212121212
CUST003361,Male,40,0,Yes,Yes,28,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-month,Bank Transfer,60.68,1652.07,3,5,Yes,2-4 Years,Medium,Medium,59.0025
CUST003362,Male,72,1,No,No,27,Yes,DSL,No,No,No,No,No,No,Month-to-month,Bank Transfer,86.44,2341.63,1,5,Yes,2-4 Years,High,Low,86.72703703703704
CUST003363,Female,67,1,No,No,29,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Two year,Electronic Check,78.06,2300.63,0,5,No,2-4 Years,High,Low,79.33206896551725
CUST003364,Male,79,1,No,No,60,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Bank Transfer,67.63,4104.09,5,3,No,4-6 Years,Medium,High,68.4015
CUST003365,Female,51,0,No,No,57,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-month,Electronic Check,81.08,4641.14,0,2,Yes,4-6 Years,High,Low,81.42350877192983
CUST003366,Male,78,1,No,No,63,Yes,DSL,No,Yes,No,No,Yes,No,One year,Electronic Check,61.44,3880.04,0,5,No,4-6 Years,Medium,Low,61.587936507936504
CUST003367,Female,63,1,Yes,No,38,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,24.49,908.0,0,2,No,2-4 Years,Low,Low,23.894736842105264
CUST003368,Female,19,0,No,No,39,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Credit Card,67.78,2624.9,2,3,Yes,2-4 Years,Medium,Medium,67.30512820512821
CUST003369,Male,53,0,Yes,Yes,11,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Mailed Check,48.38,580.31,0,4,Yes,0-1 Year,Low,Low,52.75545454545454
CUST003370,Female,24,0,Yes,Yes,29,No,Fiber Optic,No,No,Yes,No,Yes,No,Two year,Mailed Check,55.04,1608.01,2,2,Yes,2-4 Years,Medium,Medium,55.44862068965517
